1551521 165
1551521 -165
1551007 166
1551007 -166
1469989 167
1469989 -167
1444193 164
1444193 -164
1369024 168
1369024 -168
1297902 163
1297902 -163
1261046 169
1261046 -169
1187483 162
1187483 -162
1152371 170
1152371 -170
1122345 161
1122345 -161
1071436 160
1071436 -160
1044962 171
1044962 -171
1011880 159
1011880 -159
 959052 172
 959052 -172
 941815 158
 941815 -158
 896272 173
 896272 -173
 866789 157
 866789 -157
 848540 174
 848540 -174
 806765 156
 806765 -156
 798427 175
 798427 -175
 775097 153
 775097 -153
 771870 152
 771870 -152
 770595 155
 770595 -155
 760546 154
 760546 -154
 741067 151
 741067 -151
 740100 176
 740100 -176
 709956 150
 709956 -150
 681675 149
 681675 -149
 670938 177
 670938 -177
 655042 148
 655042 -148
 642358 145
 642358 -145
 641524 144
 641524 -144
 637437 143
 637437 -143
 635543 147
 635543 -147
 632673 146
 632673 -146
 624766 142
 624766 -142
 595584 178
 595584 -178
 588040 141
 588040 -141
 523592 179
 523592 -179
 521870 140
 521870 -140
 460826 180
 460826 -180
 443611 139
 443611 -139
 407700 181
 407700 -181
 368669 138
 368669 -138
 363208 182
 363208 -182
 337428 134
 337428 -134
 326488 183
 326488 -183
 323941 133
 323941 -133
 313233 137
 313233 -137
 308670 135
 308670 -135
 297462 184
 297462 -184
 291474 136
 291474 -136
 274887 185
 274887 -185
 269347 132
 269347 -132
 254004 186
 254004 -186
 233540 187
 233540 -187
 214373 188
 214373 -188
 209257 131
 209257 -131
 194402 189
 194402 -189
 174937 190
 174937 -190
 166329 130
 166329 -130
 155015 191
 155015 -191
 138796 192
 138796 -192
 138309 129
 138309 -129
 137282 122
 137282 -122
 135182 123
 135182 -123
 125124 193
 125124 -193
 122183 128
 122183 -128
 116040 121
 116040 -121
 114798 194
 114798 -194
 114302 124
 114302 -124
 109332 127
 109332 -127
 106030 195
 106030 -195
  99741 126
  99741 -126
  99071 125
  99071 -125
  98722 196
  98722 -196
  93406 197
  93406 -197
  90723 120
  90723 -120
  87763 198
  87763 -198
  82374 199
  82374 -199
  76439 200
  76439 -200
  72168 119
  72168 -119
  70462 201
  70462 -201
  64924 202
  64924 -202
  62154 118
  62154 -118
  59371 203
  59371 -203
  54715 117
  54715 -117
  54421 204
  54421 -204
  50336 205
  50336 -205
  48908 116
  48908 -116
  46878 206
  46878 -206
  45498 112
  45498 -112
  43931 115
  43931 -115
  43677 207
  43677 -207
  42912 113
  42912 -113
  42893 111
  42893 -111
  41911 114
  41911 -114
  40811 208
  40811 -208
  38627 209
  38627 -209
  36689 110
  36689 -110
  35540 210
  35540 -210
  32803 211
  32803 -211
  30356 109
  30356 -109
  30252 212
  30252 -212
  27194 213
  27194 -213
  25559 108
  25559 -108
  24898 214
  24898 -214
  22494 215
  22494 -215
  22121 107
  22121 -107
  21351 216
  21351 -216
  19675 106
  19675 -106
  19607 217
  19607 -217
  18336 218
  18336 -218
  17990 105
  17990 -105
  17451 104
  17451 -104
  17447 103
  17447 -103
  17121 219
  17121 -219
  16719 102
  16719 -102
  16036 220
  16036 -220
  15371 101
  15371 -101
  14932 221
  14932 -221
  13621 222
  13621 -222
  13290 100
  13290 -100
  12632 223
  12632 -223
  11376 224
  11376 -224
  10689 99
  10689 -99
  10540 225
  10540 -225
   9730 226
   9730 -226
   9090 227
   9090 -227
   8864 228
   8864 -228
   8198 229
   8198 -229
   8039 231
   8039 -231
   8001 230
   8001 -230
   7525 232
   7525 -232
   7106 233
   7106 -233
   6363 234
   6363 -234
   5901 235
   5901 -235
   3250 236
   3250 -236
   3017 237
   3017 -237
   2696 238
   2696 -238
   1349 98
   1349 -98
   1219 97
   1219 -97
   1185 96
   1185 -96
   1147 95
   1147 -95
   1135 94
   1135 -94
   1015 93
   1015 -93
    906 90
    906 -90
    887 91
    887 -91
    876 92
    876 -92
    844 89
    844 -89
    709 88
    709 -88
    614 86
    614 -86
    567 87
    567 -87
    361 84
    361 -84
    313 85
    313 -85
    265 83
    265 -83
     37 82
     37 -82
