1034659 166
1034659 -166
1025736 167
1025736 -167
1004755 165
1004755 -165
 991207 168
 991207 -168
 949178 169
 949178 -169
 905537 164
 905537 -164
 891330 170
 891330 -170
 832714 171
 832714 -171
 798324 163
 798324 -163
 786469 172
 786469 -172
 759810 173
 759810 -173
 743998 174
 743998 -174
 730728 175
 730728 -175
 723371 162
 723371 -162
 705140 176
 705140 -176
 684486 161
 684486 -161
 662398 177
 662398 -177
 649771 160
 649771 -160
 606954 178
 606954 -178
 603875 159
 603875 -159
 548239 158
 548239 -158
 547248 179
 547248 -179
 493911 180
 493911 -180
 491410 157
 491410 -157
 446092 156
 446092 -156
 444505 181
 444505 -181
 428332 153
 428332 -153
 426188 152
 426188 -152
 419766 155
 419766 -155
 415380 154
 415380 -154
 401987 182
 401987 -182
 399711 151
 399711 -151
 368921 150
 368921 -150
 368834 183
 368834 -183
 342225 149
 342225 -149
 341781 184
 341781 -184
 322188 185
 322188 -185
 320521 148
 320521 -148
 305146 186
 305146 -186
 303941 147
 303941 -147
 298723 146
 298723 -146
 297202 145
 297202 -145
 289528 144
 289528 -144
 287229 187
 287229 -187
 285363 143
 285363 -143
 283532 142
 283532 -142
 270787 188
 270787 -188
 268935 141
 268935 -141
 249583 189
 249583 -189
 235945 140
 235945 -140
 226592 190
 226592 -190
 206625 191
 206625 -191
 193054 139
 193054 -139
 185167 192
 185167 -192
 168954 193
 168954 -193
 155079 138
 155079 -138
 154247 194
 154247 -194
 149639 134
 149639 -134
 143687 133
 143687 -133
 142520 195
 142520 -195
 134122 135
 134122 -135
 132933 196
 132933 -196
 129846 137
 129846 -137
 125506 197
 125506 -197
 122064 136
 122064 -136
 119063 198
 119063 -198
 115351 132
 115351 -132
 112374 199
 112374 -199
 104330 200
 104330 -200
  96130 201
  96130 -201
  88213 202
  88213 -202
  86576 131
  86576 -131
  80683 203
  80683 -203
  73673 204
  73673 -204
  67557 205
  67557 -205
  66945 130
  66945 -130
  63143 206
  63143 -206
  59096 207
  59096 -207
  58852 122
  58852 -122
  58079 123
  58079 -123
  55490 208
  55490 -208
  54624 129
  54624 -129
  51849 209
  51849 -209
  49788 121
  49788 -121
  48718 210
  48718 -210
  46995 128
  46995 -128
  46196 124
  46196 -124
  45162 211
  45162 -211
  41961 212
  41961 -212
  41196 127
  41196 -127
  38789 125
  38789 -125
  38202 213
  38202 -213
  38032 120
  38032 -120
  38006 126
  38006 -126
  35078 214
  35078 -214
  31822 215
  31822 -215
  30111 119
  30111 -119
  29662 216
  29662 -216
  27366 217
  27366 -217
  25446 118
  25446 -118
  25412 218
  25412 -218
  23784 219
  23784 -219
  22573 220
  22573 -220
  22247 117
  22247 -117
  20837 221
  20837 -221
  20628 112
  20628 -112
  19990 111
  19990 -111
  19760 116
  19760 -116
  19271 222
  19271 -222
  18624 113
  18624 -113
  18159 115
  18159 -115
  17934 223
  17934 -223
  17611 114
  17611 -114
  16714 110
  16714 -110
  16322 224
  16322 -224
  14916 225
  14916 -225
  13863 109
  13863 -109
  13654 226
  13654 -226
  12729 227
  12729 -227
  11995 228
  11995 -228
  11507 108
  11507 -108
  11291 229
  11291 -229
  10669 230
  10669 -230
  10028 107
  10028 -107
   9810 231
   9810 -231
   9412 232
   9412 -232
   8966 106
   8966 -106
   8719 233
   8719 -233
   8288 234
   8288 -234
   8281 103
   8281 -103
   8222 104
   8222 -104
   8154 102
   8154 -102
   8110 105
   8110 -105
   7591 101
   7591 -101
   7575 235
   7575 -235
   7059 236
   7059 -236
   6864 237
   6864 -237
   6760 100
   6760 -100
   6533 238
   6533 -238
   5616 99
   5616 -99
   3314 239
   3314 -239
   2705 240
   2705 -240
   2677 241
   2677 -241
    764 242
    764 -242
    714 98
    714 -98
    543 95
    543 -95
    531 96
    531 -96
    517 97
    517 -97
    509 94
    509 -94
    386 243
    386 -243
    351 93
    351 -93
    347 244
    347 -244
    330 92
    330 -92
    304 245
    304 -245
      7 91
      7 -91
